,Run No,Loss,Repeat,a,b
0,1,1042.076004411848,0,2.146755890817113,137.56234872781891
1,2,237.17597774616567,0,4.39676747423067,90.77633468006714
2,3,1485.2695301810281,0,3.1862602113776712,153.40935020356804
3,4,2365.7392493041043,0,0.41702200470257406,14.406489868843162
4,5,2009.635135477655,0,6.204452249731518,26.046651452636798
5,6,1606.0843310279884,0,1.0001143748173449,41.84677189537596
6,7,888.0615004803991,0,5.419194514403295,66.91121454086097
7,8,438.7753113608948,0,8.417304802367127,113.7043900079352
8,9,2360.329349574798,0,7.027387593197927,183.96202978169757
9,10,2032.0480651061694,0,9.140386938595235,171.17379656891504
10,11,42.6307554477546,0,5.52410364151001,100.25862121582031
11,12,93.39507588134049,0,5.272997856140137,102.37278747558594
12,13,96.16766344865822,0,5.403420925140381,102.42654418945312
13,14,93.51060097057616,0,5.287866592407227,102.37146759033203
14,15,93.23719260568429,0,5.308899879455566,102.35322570800781
15,16,34.69277076180457,0,5.853906631469727,98.20515441894531
16,17,54.96302181200701,0,6.065219879150391,100.50140380859375
17,18,54.614720038914605,0,6.069588661193848,100.48368835449219
18,19,46.531014806446976,0,5.839702606201172,97.5887222290039
19,20,43.089666238347384,0,6.151863098144531,97.75501251220703
20,21,33.386436547565225,0,5.6777753829956055,98.25840759277344
21,22,76.9807642824754,0,9.522481918334961,96.76536560058594
22,23,28.622353557036288,0,5.188289642333984,98.4853744506836
23,24,28.313454132201656,0,4.753795623779297,98.48792266845703
24,25,28.018594393643593,0,4.678647041320801,98.504150390625
25,26,28.082362816321535,0,4.612194538116455,98.50358581542969
26,27,28.412652892503218,0,4.648132801055908,98.48649597167969
27,28,28.372866027439613,0,4.622683048248291,98.4894790649414
28,29,28.376080484657315,0,4.640889644622803,98.488525390625
29,30,28.70190560814111,0,4.588263034820557,98.4759292602539
30,31,28.787079599460135,0,4.592503070831299,98.47177124023438
31,32,27.787551409496405,0,4.697718143463135,98.51481628417969
32,33,28.509447915464374,0,4.508130073547363,98.48953247070312
33,34,28.06316426634334,0,4.596815586090088,98.50517272949219
34,35,28.37219099334156,0,4.5773210525512695,98.49174499511719
35,36,28.236912834487217,0,4.583762168884277,98.49768829345703
36,37,28.457467569184757,0,4.546566009521484,98.48953247070312
37,38,28.300223468369982,0,4.5208868980407715,98.49825286865234
38,39,28.537484125807556,0,4.602427005767822,98.48278045654297
39,40,28.64160612661627,0,4.710267543792725,98.4732666015625
40,41,28.116979457497813,0,4.511179447174072,98.50720977783203
41,42,29.039134567217097,0,4.4641571044921875,98.46886444091797
42,43,28.10160439903923,0,4.520010471343994,98.50739288330078
43,44,28.767731019944026,0,4.468770503997803,98.4806137084961
44,45,27.461689512090906,0,4.406535625457764,98.54361724853516
45,46,28.024914277697516,0,4.286371231079102,98.5279769897461
46,47,28.51459202736088,0,4.25881290435791,98.50930786132812
47,48,27.422620573302176,0,4.2160868644714355,98.56033325195312
48,49,27.479118898835456,0,4.218498706817627,98.55767059326172
49,50,28.14577353709915,0,4.226220607757568,98.5282211303711
50,51,28.29958026173035,0,4.199520111083984,98.52421569824219
51,52,28.134165577768943,0,4.156092643737793,98.53557586669922
52,53,29.77900713556448,0,4.403476715087891,98.44143676757812
53,54,27.910306687440503,0,4.098840236663818,98.55091857910156
54,55,27.768932892530913,0,4.118078231811523,98.55490112304688
55,56,27.44442892889309,0,4.168004989624023,98.5638198852539
56,57,27.79485503364821,0,4.1838603019714355,98.54729461669922
57,58,28.894189100083235,0,3.8550362586975098,98.53893280029297
58,59,28.3177968644361,0,4.282251834869385,98.51563262939453
59,60,26.915510316585788,0,4.432553768157959,98.56688690185547
60,61,28.360635088878556,0,3.915128231048584,98.55307006835938
61,62,26.356726760454553,0,3.900857925415039,98.63715362548828
62,63,29.845675188879817,0,3.6458494663238525,98.5293960571289
63,64,26.839657876601155,0,3.4502344131469727,98.67432403564453
64,65,30.613451844171735,0,2.0106778144836426,98.7518081665039
65,66,30.033508417963986,0,3.187775135040283,98.5902099609375
66,67,24.7933469220503,0,4.027017593383789,98.69108581542969
67,68,16.31883801911342,0,0.3477453887462616,99.48428344726562
68,69,15.133133396709653,0,0.0,99.56273651123047
69,70,14.784272106293294,0,0.0,99.5755386352539
70,71,15.968080248804933,0,0.0,99.5321273803711
71,72,12.272701671915529,0,0.0,99.66799926757812
72,73,8.243556627772083,0,0.0,100.38873291015625
73,74,24.43162179388206,0,0.0,100.98377227783203
74,75,39.175016337860605,0,0.0,98.68783569335938
75,76,27.532595428492083,0,0.0,101.09654998779297
76,77,6.325928395255848,0,0.9127622842788696,100.23954772949219
77,78,21.788568254384664,0,2.2556636333465576,100.58598327636719
78,79,247.3191319018966,0,10.0,88.78558349609375
79,80,386.6693079578215,0,0.0,114.10382080078125
80,81,10.302328624118417,0,0.8833109736442566,100.38703918457031
81,82,903.9063324540389,0,10.0,129.8255615234375
82,83,27.84388621994526,0,0.07772834599018097,101.10181427001953
83,84,4.257472763809898,0,1.4437114000320435,100.08771514892578
84,85,14.310115920224085,0,1.7551565170288086,100.40592193603516
85,86,139.34980970398874,0,10.0,101.30818939208984
86,87,1.7863159015432195,0,1.3457789421081543,100.00827026367188
87,88,1.989360456643266,0,0.9658217430114746,100.07616424560547
88,89,580.0565413903196,0,0.0,79.10100555419922
89,90,11.084132599287042,0,2.0300040245056152,100.2332534790039
90,91,544.2281679504579,0,10.0,77.75252532958984
91,92,15.81107124482772,0,2.2831063270568848,100.35765075683594
92,93,11.587794195950243,0,1.9888110160827637,100.26081848144531
93,94,1258.9935329999025,0,8.996894836425781,52.18247604370117
94,95,1.4819554506837653,0,1.4981887340545654,99.9364013671875
95,96,3.121186408874546,0,1.7632275819778442,99.96702575683594
96,97,2678.3697528900843,0,9.998679161071777,0.29989758133888245
97,98,20.379963746772248,0,2.4281692504882812,100.49693298339844
98,99,438.46512203939795,0,4.782434463500977,115.10002899169922
99,100,118.65955978507503,0,0.24061691761016846,104.37825012207031
100,101,2543.629656904831,0,2.7335972785949707,191.82345581054688
101,102,1029.9527651616945,0,7.6166839599609375,61.03464889526367
102,103,392.74749924735687,0,1.5596414804458618,114.14474487304688
103,104,2018.1444975849213,0,9.347871780395508,24.517059326171875
104,105,1090.2772740081837,0,6.605048656463623,59.20937728881836
105,106,337.4757740422476,0,7.552456855773926,86.21247100830078
106,107,403.6793785526662,0,2.9182701110839844,114.30125427246094
107,108,782.0881515821552,0,7.0864057540893555,70.21212005615234
108,109,1676.6921064353137,0,1.0957982540130615,160.69772338867188
109,110,412.3497967020931,0,9.56341552734375,82.7625961303711
0,1,1042.076004411848,1,2.146755890817113,137.56234872781891
1,2,237.17597774616567,1,4.39676747423067,90.77633468006714
2,3,1485.2695301810281,1,3.1862602113776712,153.40935020356804
3,4,2365.7392493041043,1,0.41702200470257406,14.406489868843162
4,5,2009.635135477655,1,6.204452249731518,26.046651452636798
5,6,1606.0843310279884,1,1.0001143748173449,41.84677189537596
6,7,888.0615004803991,1,5.419194514403295,66.91121454086097
7,8,438.7753113608948,1,8.417304802367127,113.7043900079352
8,9,2360.329349574798,1,7.027387593197927,183.96202978169757
9,10,2032.0480651061694,1,9.140386938595235,171.17379656891504
10,11,42.72489075909493,1,5.522571086883545,100.26371765136719
11,12,93.55652120702662,1,5.27217435836792,102.37913513183594
12,13,96.30348574443441,1,5.40535831451416,102.43087768554688
13,14,93.40555321604603,1,5.28603982925415,102.36823272705078
14,15,92.66777389021456,1,5.309699058532715,102.33160400390625
15,16,34.489002070649725,1,5.851632118225098,98.21781158447266
16,17,56.783568839102784,1,6.059736728668213,100.58329010009766
17,18,52.283709361696246,1,6.08945894241333,100.36884307861328
18,19,44.98091628135937,1,5.850505352020264,97.65995025634766
19,20,45.805790538427345,1,6.090672016143799,97.61534118652344
20,21,32.72999315066594,1,5.641068935394287,98.29345703125
21,22,31.935920081902342,1,5.559103488922119,98.33051300048828
22,23,32.083529203626654,1,5.504293918609619,98.31470489501953
23,24,30.788946256722852,1,5.477238178253174,98.38969421386719
24,25,31.181684163648786,1,5.408620834350586,98.35746002197266
25,26,30.731073399524533,1,5.387975692749023,98.38176727294922
26,27,31.512943395543253,1,5.341392517089844,98.33299255371094
27,28,30.699996158608407,1,5.327150821685791,98.37769317626953
28,29,30.386778689325645,1,5.35198974609375,98.39823150634766
29,30,30.576749849351074,1,5.338500022888184,98.38579559326172
30,31,30.52947466329143,1,5.336879730224609,98.38838195800781
31,32,30.34625536814371,1,5.334071636199951,98.39877319335938
32,33,30.628093344569017,1,5.350570201873779,98.38396453857422
33,34,30.317205661178015,1,5.331961631774902,98.40026092529297
34,35,30.63273069015623,1,5.402507305145264,98.38927459716797
35,36,31.38779385365242,1,4.975287914276123,98.33345794677734
36,37,30.00815700741659,1,5.272274971008301,98.41262817382812
37,38,30.004494518351372,1,5.240874290466309,98.41032409667969
38,39,23.432239833249803,1,5.118319988250732,98.84876251220703
39,40,30.62461685500813,1,4.321275234222412,98.4132308959961
40,41,36.429074642229914,1,2.132779598236084,98.52140808105469
41,42,31.402282820255184,1,3.8656320571899414,98.43743133544922
42,43,42.44218049391602,1,3.486307144165039,98.07555389404297
43,44,24.700979641722444,1,0.0,99.2135238647461
44,45,36.667275727512425,1,0.0,98.77882385253906
45,46,11.955720200995106,1,0.0,100.52738189697266
46,47,35.17579801056183,1,0.0,101.3741455078125
47,48,85.16188848443684,1,10.0,98.04682159423828
48,49,183.71237698461377,1,10.0,91.2822494506836
49,50,304.8889954627535,1,0.0,111.14263916015625
50,51,10.535251073827844,1,0.7274332642555237,100.412841796875
51,52,17.678278679209303,1,1.79490327835083,100.5223388671875
52,53,12.456883964480886,1,1.0789061784744263,100.4410629272461
53,54,943.8396692000429,1,10.0,131.2772216796875
54,55,9.923059354407703,1,0.9928760528564453,100.36017608642578
55,56,12.521528997195905,1,1.0305697917938232,100.4495620727539
56,57,28.743799598505767,1,0.33592069149017334,101.11231994628906
57,58,6.90810769096505,1,1.1686269044876099,100.22805786132812
58,59,23.025565605482676,1,2.210909843444824,100.64061737060547
59,60,2.8790648070249905,1,1.0934139490127563,100.0920639038086
60,61,37.95921376469653,1,1.3912158012390137,101.32219696044922
61,62,459.6353363348246,1,10.0,80.85763549804688
62,63,566.4207914398883,1,0.0,79.59473419189453
63,64,611.4565347854118,1,0.0,122.24303436279297
64,65,12.169227891539537,1,1.0577105283737183,99.55219268798828
65,66,184.4299564210131,1,10.0,103.2113037109375
66,67,1220.7373701029833,1,9.645711898803711,53.289939880371094
67,68,19.35745631182141,1,0.0666097104549408,100.7939224243164
68,69,659.6587828936089,1,9.467602729797363,121.22342681884766
69,70,2671.2776674425413,1,9.383562088012695,0.8409647345542908
70,71,1873.1525243134056,1,0.201475590467453,32.26276779174805
71,72,287.3929976627735,1,3.1143083572387695,89.2451400756836
72,73,715.3522474677007,1,4.453609466552734,73.43421936035156
73,74,1680.4352212241743,1,4.805431365966797,38.391693115234375
74,75,1186.779593909622,1,4.066300868988037,56.46015930175781
75,76,549.0555396069908,1,2.937431812286377,119.5617446899414
76,77,2664.3887089911905,1,2.875990390777588,196.167724609375
77,78,2343.7417834159887,1,1.31358003616333,184.8214874267578
78,79,1220.1913905462507,1,3.927928924560547,55.284000396728516
79,80,2544.124287455803,1,3.5545496940612793,191.66726684570312
80,81,2435.6341836619026,1,7.84829568862915,10.024140357971191
81,82,1538.897732860646,1,7.659245014190674,42.57716751098633
82,83,475.43092697492676,1,7.331607818603516,115.53651428222656
83,84,2522.1242483702845,1,3.7369160652160645,8.187737464904785
84,85,1446.7167644790902,1,4.009642601013184,47.061710357666016
85,86,1228.1913524640977,1,6.859295845031738,143.02149963378906
86,87,647.9789888085397,1,6.152927875518799,122.2540283203125
87,88,1786.7526868468985,1,3.629361152648926,164.22666931152344
88,89,1779.4779108117839,1,6.732178688049316,163.036376953125
89,90,29.73398177274933,1,0.016777804121375084,99.02903747558594
90,91,1204.6904828671945,1,5.188607215881348,55.511104583740234
91,92,1998.1791703613367,1,8.209634780883789,25.723907470703125
92,93,751.9661379847296,1,3.3618733882904053,126.81846618652344
93,94,910.4835001972094,1,1.8108493089675903,66.91936492919922
94,95,2082.2275080115414,1,5.077518463134766,23.766098022460938
95,96,1585.6982491639283,1,1.0782978534698486,157.40524291992188
96,97,370.65713563177843,1,9.025028228759766,110.89127349853516
97,98,2507.8023361118544,1,1.8241431713104248,190.68663024902344
98,99,2557.18013894868,1,0.1844337433576584,7.496990203857422
99,100,1978.2239906123534,1,5.143435001373291,170.75941467285156
100,101,1904.89315992056,1,5.879343032836914,167.87420654296875
101,102,1668.03654782542,1,4.963878631591797,38.79645919799805
102,103,2551.10636422526,1,6.852376461029053,6.216096878051758
103,104,442.08588334055054,1,5.136094093322754,115.12541961669922
104,105,1642.1915855580423,1,5.183996677398682,39.669334411621094
105,106,2271.3257460657487,1,9.91279411315918,15.086563110351562
106,107,1024.3064859845945,1,1.716007113456726,62.812721252441406
107,108,2253.969162066062,1,9.256386756896973,179.1581573486328
108,109,728.9295857805677,1,6.813896179199219,124.94623565673828
109,110,1080.7344545535648,1,0.20739853382110596,60.95418167114258
0,1,1042.076004411848,2,2.146755890817113,137.56234872781891
1,2,237.17597774616567,2,4.39676747423067,90.77633468006714
2,3,1485.2695301810281,2,3.1862602113776712,153.40935020356804
3,4,2365.7392493041043,2,0.41702200470257406,14.406489868843162
4,5,2009.635135477655,2,6.204452249731518,26.046651452636798
5,6,1606.0843310279884,2,1.0001143748173449,41.84677189537596
6,7,888.0615004803991,2,5.419194514403295,66.91121454086097
7,8,438.7753113608948,2,8.417304802367127,113.7043900079352
8,9,2360.329349574798,2,7.027387593197927,183.96202978169757
9,10,2032.0480651061694,2,9.140386938595235,171.17379656891504
10,11,42.62440946410563,2,5.522756099700928,100.25907897949219
11,12,93.5518248019873,2,5.272436141967773,102.37886047363281
12,13,96.03003602110823,2,5.4064040184021,102.42023468017578
13,14,93.18412085950584,2,5.291464805603027,102.3578872680664
14,15,93.37047220834248,2,5.2973127365112305,102.36263275146484
15,16,34.188401589763295,2,5.845286846160889,98.23612213134766
16,17,55.21454488065868,2,6.068394184112549,100.51055145263672
17,18,52.91863722739625,2,6.083221912384033,100.40090942382812
18,19,46.51097692494305,2,5.835149765014648,97.58988952636719
19,20,45.86700770941871,2,6.329465866088867,97.61784362792969
20,21,81.68464197920075,2,9.755929946899414,96.4969253540039
21,22,41.728003076639084,2,7.079621315002441,98.3326187133789
22,23,57.39337158041548,2,7.877026081085205,99.12129974365234
23,24,28.46551230538391,2,5.164202690124512,98.49224090576172
24,25,27.879384414220794,2,4.342345714569092,98.5296859741211
25,26,27.196397896820997,2,4.223054885864258,98.56954193115234
26,27,27.636704936753592,2,4.0574188232421875,98.56678009033203
27,28,27.657565206237766,2,4.033186912536621,98.5685043334961
28,29,27.539250054116287,2,4.04842472076416,98.57182312011719
29,30,28.003600485672546,2,4.10834264755249,98.5459976196289
30,31,27.78362509018735,2,4.073816776275635,98.55887603759766
31,32,27.8157112772423,2,4.080633163452148,98.55680847167969
32,33,27.988500906469504,2,3.4615654945373535,98.6279296875
33,34,28.533843229391852,2,3.9768877029418945,98.53860473632812
34,35,27.638040865476707,2,4.074475288391113,98.56492614746094
35,36,28.250116669972645,2,3.8799829483032227,98.56185150146484
36,37,27.821635855576066,2,4.030705451965332,98.56192779541016
37,38,27.899224960992008,2,3.8836348056793213,98.57568359375
38,39,27.685701874942147,2,4.015570163726807,98.56925201416016
39,40,27.83092558464196,2,3.900913953781128,98.57640075683594
40,41,27.522401209630825,2,3.8119850158691406,98.5997314453125
41,42,28.000248486588546,2,3.994446277618408,98.55855560302734
42,43,27.419606408256985,2,3.8752832412719727,98.59626770019531
43,44,27.381478030321396,2,4.0121612548828125,98.58231353759766
44,45,26.967695056382432,2,3.9931397438049316,98.6016616821289
45,46,27.44241585940991,2,3.2445645332336426,98.68029022216797
46,47,27.437880365941897,2,3.7717771530151367,98.60813903808594
47,48,26.760581673357752,2,4.175673007965088,98.5926284790039
48,49,25.685474800074058,2,3.8472819328308105,98.67092895507812
49,50,28.553962600315042,2,2.989542007446289,98.67646789550781
50,51,32.17494361367227,2,1.1058450937271118,98.82170867919922
51,52,29.217649858038854,2,2.8469464778900146,98.67369842529297
52,53,3.862572145747185,2,1.1143313646316528,99.84618377685547
53,54,39.95304463015733,2,0.0775061845779419,101.54129028320312
54,55,342.56865279885506,2,10.0,85.19032287597656
55,56,37.188700288329464,2,0.0,98.75990295410156
56,57,392.46034262438957,2,0.0,114.31350708007812
57,58,146.68683860799788,2,10.0,101.63278198242188
58,59,916.3437167427959,2,10.0,130.27774047851562
59,60,459.19070143785547,2,0.2913135290145874,83.45130920410156
60,61,47.49425242717023,2,0.3018587827682495,98.35807800292969
61,62,23.993673986253434,2,0.533761739730835,100.92103576660156
62,63,1294.5098651285152,2,9.591715812683105,50.637699127197266
63,64,15.788026559384118,2,1.913070559501648,100.43167877197266
64,65,15.052849055480717,2,1.9920014142990112,100.3895034790039
65,66,2659.8478577998712,2,3.410963773727417,3.2753162384033203
66,67,14.509801114771276,2,1.7288951873779297,100.41783142089844
67,68,1565.1252683911096,2,7.709963798522949,154.89222717285156
68,69,113.6678791396828,2,0.4798853099346161,104.17436218261719
69,70,8.83013585953248,2,1.92039954662323,100.17015075683594
70,71,1946.2070077234532,2,5.688376426696777,169.43214416503906
71,72,2280.5866551226304,2,2.3067078590393066,182.37869262695312
72,73,489.53438826743036,2,4.685054779052734,116.97870635986328
73,74,1750.09253166608,2,1.202390432357788,36.60660934448242
74,75,513.6882607449573,2,0.9949300289154053,118.60028839111328
75,76,2591.182833275331,2,7.667298793792725,192.07212829589844
76,77,1223.8444295279066,2,1.2339208126068115,144.28292846679688
77,78,1979.4236919400118,2,1.4401147365570068,171.6125946044922
78,79,2147.7968173522277,2,6.842380046844482,20.824726104736328
79,80,724.1540585643735,2,0.37775784730911255,73.84906768798828
80,81,2165.0050954455346,2,1.3437530994415283,21.564334869384766
81,82,1134.0091896590502,2,2.5512733459472656,140.8184356689453
82,83,205.0168738672921,2,4.731204986572266,106.64539337158203
83,84,2249.897603323764,2,6.314205646514893,180.22088623046875
84,85,1765.6817306503744,2,0.3079591393470764,164.00790405273438
85,86,1550.5833007604222,2,3.331226110458374,43.457618713378906
86,87,624.4252284398999,2,0.3024257719516754,77.46739196777344
87,88,857.7739337153407,2,5.275228500366211,130.14414978027344
88,89,715.8621956227612,2,6.833963394165039,72.70059204101562
89,90,2339.960159317879,2,6.3442301750183105,14.038239479064941
90,91,2246.800445270605,2,9.345287322998047,16.23430633544922
91,92,1036.6429796450943,2,9.202013969421387,60.1611328125
92,93,1292.0963107393432,2,6.183006763458252,52.039485931396484
93,94,151.78035995614474,2,9.546823501586914,92.67102813720703
94,95,384.2602731669115,2,4.1487956047058105,113.31077575683594
95,96,396.51122752667317,2,5.7857794761657715,84.61837005615234
96,97,1288.257111248628,2,9.552131652832031,50.881927490234375
97,98,1577.7927395389618,2,8.746803283691406,40.732391357421875
98,99,1250.3469419627916,2,9.402181625366211,142.71466064453125
99,100,1982.3446933763823,2,5.90610933303833,27.13177490234375
100,101,1735.3079427492726,2,2.9681286811828613,162.50860595703125
101,102,2088.57159496432,2,7.9077935218811035,22.570409774780273
102,103,763.6950229026028,2,8.917265892028809,70.18987274169922
103,104,2719.665110735273,2,1.4748467206954956,1.462733507156372
104,105,1399.5791440602093,2,8.836766242980957,47.153343200683594
105,106,2713.1312271683823,2,3.7757375240325928,1.2625339031219482
106,107,1251.3312015129586,2,1.2015933990478516,54.66590118408203
107,108,717.4340956331523,2,3.4273486137390137,125.5533218383789
108,109,1707.836467057837,2,8.301986694335938,36.2041130065918
109,110,41.570846021538024,2,1.6093692779541016,98.41317749023438
